buyer_id,trailing_order_count,refund_frequency,dispute_frequency,chargeback_frequency,average_order_value,promo_usage_rate,abnormal_behavior_flags,order_risk_proxy
B004827,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,195.61,0.0,none,5.454545454545454
B004828,5,0.17647058823529413,0.058823529411764705,0.02,302.75,0.2,none,11.223529411764709
B004829,7,0.15789473684210525,0.15789473684210525,0.018518518518518517,164.9257142857143,0.14285714285714285,none,12.851573377889167
B004830,10,0.09090909090909091,0.045454545454545456,0.016666666666666666,214.121,0.4,none,14.333333333333336
B004831,10,0.13636363636363635,0.09090909090909091,0.05,60.80800000000001,0.4,none,18.181818181818183
B004832,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,230.51999999999998,0.3333333333333333,none,8.434782608695652
B004833,9,0.14285714285714285,0.19047619047619047,0.05172413793103448,150.68666666666667,0.4444444444444444,high_dispute_frequency,16.90749863163656
B004834,24,0.1388888888888889,0.1111111111111111,0.07954545454545454,191.68541666666667,0.2916666666666667,high_velocity_high_risk,18.39646464646465
B004835,7,0.21052631578947367,0.10526315789473684,0.018518518518518517,146.10285714285715,0.5714285714285714,none,17.663603453077137
B004836,9,0.047619047619047616,0.09523809523809523,0.017241379310344827,73.16888888888889,0.5555555555555556,none,10.662287903667215
B004837,5,0.17647058823529413,0.17647058823529413,0.02,288.102,0.4,none,16.75294117647059
B004838,4,0.125,0.125,0.020833333333333332,341.5475,0.25,none,11.666666666666666
B004839,1,0.07692307692307693,0.15384615384615385,0.023809523809523808,298.43,0.0,none,8.168498168498168
B004840,4,0.1875,0.0625,0.020833333333333332,96.5875,0.75,none,17.291666666666668
B004841,13,0.08,0.08,0.045454545454545456,215.9346153846154,0.07692307692307693,none,12.278321678321678
B004842,19,0.12903225806451613,0.03225806451612903,0.0641025641025641,161.06894736842105,0.3684210526315789,none,16.095294066431588
B004843,4,0.0625,0.125,0.020833333333333332,128.4175,0.5,none,11.666666666666666
B004844,15,0.25925925925925924,0.25925925925925924,0.014285714285714285,143.52666666666667,0.4,high_refund_frequency|high_dispute_frequency,27.433862433862434
B004845,4,0.125,0.0625,0.020833333333333332,55.004999999999995,0.25,none,9.791666666666668
B004846,3,0.13333333333333333,0.2,0.021739130434782608,106.76666666666667,0.6666666666666666,high_dispute_frequency,18.434782608695656
B004847,4,0.125,0.0625,0.020833333333333332,88.285,0.5,none,12.291666666666668
B004848,6,0.1111111111111111,0.05555555555555555,0.09615384615384616,318.65500000000003,0.3333333333333333,high_chargeback_frequency,11.367521367521368
B004849,7,0.05263157894736842,0.10526315789473684,0.018518518518518517,211.21714285714285,0.42857142857142855,none,9.919242550821497
B004850,11,0.21739130434782608,0.043478260869565216,0.016129032258064516,164.6027272727273,0.45454545454545453,none,19.868035190615835
B004851,4,0.125,0.1875,0.020833333333333332,177.06,0.5,high_dispute_frequency,16.041666666666664
B004852,11,0.13043478260869565,0.08695652173913043,0.04838709677419355,150.58727272727273,0.2727272727272727,none,16.521101619278337
B004853,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,109.22,0.0,none,5.86080586080586
B004854,6,0.05555555555555555,0.16666666666666666,0.019230769230769232,111.34499999999998,0.5,none,12.606837606837606
B004855,11,0.2608695652173913,0.043478260869565216,0.016129032258064516,163.9790909090909,0.5454545454545454,high_refund_frequency,22.51625653448935
B004856,16,0.17857142857142858,0.07142857142857142,0.041666666666666664,108.715,0.125,none,16.36904761904762
B004857,9,0.09523809523809523,0.09523809523809523,0.017241379310344827,245.56555555555556,0.4444444444444444,none,11.455938697318008
B004858,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,217.69333333333336,0.6666666666666666,none,16.434782608695652
B004859,7,0.10526315789473684,0.10526315789473684,0.05555555555555555,87.1557142857143,0.14285714285714285,none,9.908103592314118
B004860,5,0.23529411764705882,0.058823529411764705,0.02,239.83199999999997,0.2,none,13.576470588235296
B004861,11,0.21739130434782608,0.13043478260869565,0.08064516129032258,174.09181818181818,0.2727272727272727,high_chargeback_frequency,21.94887160525309
B004862,11,0.08695652173913043,0.043478260869565216,0.04838709677419355,100.0781818181818,0.5454545454545454,none,16.204896085681497
B004863,4,0.0625,0.125,0.020833333333333332,169.89749999999998,0.25,none,9.166666666666668
B004864,4,0.125,0.0625,0.020833333333333332,128.9775,0.5,none,12.291666666666668
B004865,12,0.125,0.08333333333333333,0.046875,184.59333333333333,0.08333333333333333,none,14.270833333333334
B004866,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,88.34833333333331,0.16666666666666666,none,9.82905982905983
B004867,7,0.05263157894736842,0.10526315789473684,0.018518518518518517,249.11571428571432,0.2857142857142857,none,8.490671122250069
B004868,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,71.96,0.5,none,10.454545454545455
B004869,16,0.03571428571428571,0.17857142857142858,0.09722222222222222,156.72875,0.25,high_chargeback_frequency,16.230158730158728
B004870,19,0.22580645161290322,0.12903225806451613,0.01282051282051282,186.72894736842105,0.3157894736842105,none,21.317530799703974
B004871,5,0.17647058823529413,0.058823529411764705,0.02,60.848,0.2,none,11.223529411764709
B004872,10,0.13636363636363635,0.13636363636363635,0.016666666666666666,77.542,0.4,none,18.87878787878788
B004873,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,109.08666666666666,0.0,none,5.101449275362319
B004874,12,0.125,0.08333333333333333,0.046875,417.9475,0.4166666666666667,none,17.604166666666664
B004875,9,0.19047619047619047,0.19047619047619047,0.017241379310344827,148.51,0.2222222222222222,high_dispute_frequency,15.900383141762454
B004876,6,0.2222222222222222,0.1111111111111111,0.019230769230769232,167.55833333333334,0.3333333333333333,none,15.940170940170939
B004877,16,0.14285714285714285,0.07142857142857142,0.013888888888888888,138.711875,0.4375,none,17.509920634920633
B004878,11,0.043478260869565216,0.08695652173913043,0.04838709677419355,150.00727272727275,0.2727272727272727,none,13.042840749713118
B004879,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004880,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,203.87,0.5,none,10.454545454545455
B004881,6,0.1111111111111111,0.16666666666666666,0.019230769230769232,182.02333333333334,0.5,none,14.82905982905983
B004882,9,0.14285714285714285,0.09523809523809523,0.017241379310344827,180.8411111111111,0.3333333333333333,none,12.249589490968802
B004883,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,236.645,0.0,none,7.597402597402597
B004884,14,0.15384615384615385,0.07692307692307693,0.014705882352941176,346.9185714285714,0.35714285714285715,none,17.327084680025855
B004885,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,263.4433333333333,0.0,none,7.768115942028986
B004886,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,86.85666666666667,0.0,none,7.768115942028986
B004887,4,0.0625,0.0625,0.020833333333333332,89.14,0.5,none,9.791666666666666
B004888,5,0.17647058823529413,0.058823529411764705,0.02,170.292,0.2,none,11.223529411764709
B004889,13,0.04,0.12,0.07575757575757576,128.81,0.46153846153846156,none,16.33053613053613
B004890,6,0.1111111111111111,0.05555555555555555,0.019230769230769232,62.98666666666667,0.16666666666666666,none,8.162393162393162
B004891,2,0.21428571428571427,0.07142857142857142,0.022727272727272728,109.075,0.5,none,16.16883116883117
B004892,8,0.05,0.1,0.017857142857142856,139.59375,0.0,none,5.357142857142858
B004893,8,0.25,0.15,0.017857142857142856,167.34,0.5,none,19.857142857142858
B004894,9,0.09523809523809523,0.09523809523809523,0.017241379310344827,166.05555555555554,0.4444444444444444,none,11.455938697318008
B004895,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,207.56,1.0,promo_dependence,15.86080586080586
B004896,9,0.14285714285714285,0.19047619047619047,0.017241379310344827,101.49000000000001,0.5555555555555556,high_dispute_frequency,17.32895457033388
B004897,11,0.13043478260869565,0.21739130434782608,0.016129032258064516,166.91454545454545,0.36363636363636365,high_dispute_frequency,20.698074716307538
B004898,10,0.18181818181818182,0.13636363636363635,0.016666666666666666,180.79000000000002,0.3,none,19.696969696969695
B004899,4,0.0625,0.125,0.020833333333333332,80.3925,0.5,none,11.666666666666666
B004900,9,0.09523809523809523,0.09523809523809523,0.017241379310344827,256.2855555555555,0.5555555555555556,none,12.567049808429118
B004901,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004902,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,32.85,1.0,promo_dependence,15.86080586080586
B004903,4,0.125,0.0625,0.020833333333333332,114.9425,0.25,none,9.791666666666668
B004904,8,0.05,0.05,0.08928571428571429,215.68625,0.125,high_chargeback_frequency,6.5357142857142865
B004905,1,0.07692307692307693,0.07692307692307693,0.07142857142857142,47.68,0.0,none,6.813186813186814
B004906,13,0.12,0.2,0.015151515151515152,89.49538461538462,0.5384615384615384,high_dispute_frequency,21.48764568764569
B004907,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004908,3,0.13333333333333333,0.06666666666666667,0.06521739130434782,166.9466666666667,0.6666666666666666,none,15.304347826086955
B004909,10,0.13636363636363635,0.09090909090909091,0.016666666666666666,241.84700000000004,0.4,none,17.515151515151516
B004910,15,0.18518518518518517,0.14814814814814814,0.014285714285714285,191.67533333333333,0.4,none,21.13756613756614
B004911,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,82.31333333333333,0.3333333333333333,none,8.434782608695652
B004912,11,0.08695652173913043,0.17391304347826086,0.016129032258064516,166.41363636363639,0.45454545454545453,none,18.563687364528878
B004913,18,0.3,0.26666666666666666,0.039473684210526314,231.8861111111111,0.4444444444444444,high_refund_frequency|high_dispute_frequency,30.23391812865497
B004914,5,0.17647058823529413,0.17647058823529413,0.02,113.402,0.6,none,18.75294117647059
B004915,4,0.125,0.0625,0.020833333333333332,125.19999999999999,0.25,none,9.791666666666668
B004916,8,0.15,0.1,0.08928571428571429,78.99875,0.25,high_chargeback_frequency,13.285714285714286
B004917,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,102.65,0.0,none,5.86080586080586
B004918,5,0.11764705882352941,0.11764705882352941,0.06,140.05800000000002,0.6,none,15.435294117647057
B004919,7,0.21052631578947367,0.15789473684210525,0.018518518518518517,133.99571428571429,0.2857142857142857,none,16.385407964355334
B004920,8,0.1,0.1,0.017857142857142856,226.16875,0.625,none,13.607142857142856
B004921,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004922,6,0.1111111111111111,0.16666666666666666,0.019230769230769232,116.29166666666667,0.5,none,14.82905982905983
B004923,14,0.19230769230769232,0.11538461538461539,0.10294117647058823,146.20357142857142,0.2857142857142857,high_chargeback_frequency,21.069812540400775
B004924,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,392.565,0.0,none,5.454545454545454
B004925,5,0.058823529411764705,0.11764705882352941,0.02,220.212,0.2,none,8.282352941176471
B004926,14,0.11538461538461539,0.07692307692307693,0.014705882352941176,67.49714285714286,0.42857142857142855,none,16.50290885585003
B004927,5,0.17647058823529413,0.17647058823529413,0.02,135.36599999999999,0.4,none,16.75294117647059
B004928,10,0.13636363636363635,0.09090909090909091,0.016666666666666666,117.88899999999998,0.3,none,16.515151515151516
B004929,4,0.0625,0.125,0.0625,121.9,0.0,none,7.5
B004930,1,0.15384615384615385,0.07692307692307693,0.023809523809523808,235.69,0.0,none,8.937728937728938
B004931,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,102.54666666666667,0.0,none,5.101449275362319
B004932,4,0.0625,0.125,0.020833333333333332,85.4025,0.25,none,9.166666666666668
B004933,14,0.11538461538461539,0.07692307692307693,0.014705882352941176,202.49785714285716,0.35714285714285715,none,15.788623141564319
B004934,5,0.23529411764705882,0.058823529411764705,0.02,86.34400000000001,0.2,none,13.576470588235296
B004935,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004936,16,0.25,0.07142857142857142,0.013888888888888888,236.84187500000002,0.4375,none,21.79563492063492
B004937,3,0.06666666666666667,0.13333333333333333,0.06521739130434782,197.61333333333334,0.3333333333333333,none,11.304347826086955
B004938,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,184.51999999999998,0.5,none,12.597402597402596
B004939,1,0.15384615384615385,0.07692307692307693,0.023809523809523808,154.77,1.0,promo_dependence,18.937728937728938
B004940,9,0.09523809523809523,0.047619047619047616,0.05172413793103448,149.4177777777778,0.3333333333333333,none,9.60591133004926
B004941,3,0.2,0.06666666666666667,0.021739130434782608,137.20333333333335,0.0,none,10.434782608695654
B004942,5,0.058823529411764705,0.058823529411764705,0.02,209.77399999999997,0.2,none,6.517647058823529
B004943,12,0.125,0.125,0.046875,104.63666666666666,0.25,none,17.1875
B004944,10,0.18181818181818182,0.09090909090909091,0.016666666666666666,125.982,0.4,none,19.333333333333336
B004945,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,129.99,0.0,none,7.768115942028986
B004946,13,0.16,0.16,0.015151515151515152,110.76538461538462,0.15384615384615385,none,18.04149184149184
B004947,7,0.2631578947368421,0.10526315789473684,0.018518518518518517,137.06571428571428,0.14285714285714285,high_refund_frequency,15.483152325257588
B004948,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004949,15,0.2222222222222222,0.2222222222222222,0.07142857142857142,188.74666666666664,0.3333333333333333,high_dispute_frequency,25.317460317460316
B004950,5,0.058823529411764705,0.11764705882352941,0.02,249.81,0.4,none,10.282352941176471
B004951,3,0.13333333333333333,0.13333333333333333,0.06521739130434782,176.57666666666668,0.6666666666666666,none,17.304347826086957
B004952,17,0.034482758620689655,0.10344827586206896,0.0945945945945946,187.4264705882353,0.47058823529411764,high_chargeback_frequency,16.080532865522724
B004953,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004954,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,360.28000000000003,0.0,none,5.101449275362319
B004955,6,0.16666666666666666,0.16666666666666666,0.019230769230769232,126.72333333333334,0.16666666666666666,none,13.717948717948719
B004956,4,0.125,0.125,0.020833333333333332,322.34749999999997,0.25,none,11.666666666666666
B004957,10,0.18181818181818182,0.045454545454545456,0.016666666666666666,109.94800000000001,0.4,none,17.96969696969697
B004958,6,0.16666666666666666,0.1111111111111111,0.019230769230769232,164.935,0.16666666666666666,none,12.051282051282051
B004959,10,0.18181818181818182,0.22727272727272727,0.016666666666666666,281.22999999999996,0.3,high_dispute_frequency,22.424242424242426
B004960,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,113.72,0.0,none,5.86080586080586
B004961,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,215.56000000000003,0.6666666666666666,none,11.768115942028986
B004962,4,0.125,0.0625,0.020833333333333332,201.5525,0.25,none,9.791666666666668
B004963,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,59.669999999999995,0.0,none,5.101449275362319
B004964,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,44.945,0.5,none,13.311688311688313
B004965,6,0.1111111111111111,0.05555555555555555,0.019230769230769232,123.89333333333333,0.3333333333333333,none,9.82905982905983
B004966,5,0.058823529411764705,0.058823529411764705,0.06,110.936,0.2,none,7.31764705882353
B004967,9,0.09523809523809523,0.14285714285714285,0.017241379310344827,74.5788888888889,0.4444444444444444,none,12.884510125889436
B004968,6,0.16666666666666666,0.16666666666666666,0.057692307692307696,98.47333333333334,0.5,none,17.820512820512818
B004969,8,0.1,0.05,0.017857142857142856,123.6425,0.375,none,9.607142857142858
B004970,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,139.33,0.0,none,5.86080586080586
B004971,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,54.70666666666667,0.3333333333333333,none,13.10144927536232
B004972,9,0.09523809523809523,0.09523809523809523,0.017241379310344827,190.31444444444443,0.2222222222222222,none,9.233716475095784
B004973,8,0.05,0.15,0.08928571428571429,205.23624999999998,0.5,high_chargeback_frequency,13.285714285714286
B004974,9,0.19047619047619047,0.09523809523809523,0.017241379310344827,231.85555555555553,0.1111111111111111,none,11.932129173508484
B004975,6,0.2222222222222222,0.1111111111111111,0.019230769230769232,122.09333333333332,0.3333333333333333,none,15.940170940170939
B004976,11,0.13043478260869565,0.08695652173913043,0.016129032258064516,275.81636363636363,0.2727272727272727,none,15.875940328955757
B004977,13,0.08,0.12,0.015151515151515152,163.66538461538462,0.3076923076923077,none,15.179953379953382
B004978,9,0.047619047619047616,0.09523809523809523,0.017241379310344827,152.46777777777777,0.2222222222222222,none,7.32895457033388
B004979,4,0.1875,0.0625,0.020833333333333332,169.64249999999998,0.75,none,17.291666666666668
B004980,5,0.058823529411764705,0.058823529411764705,0.02,218.022,0.0,none,4.517647058823529
B004981,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004982,4,0.1875,0.0625,0.0625,257.7125,0.75,none,18.125000000000004
B004983,3,0.2,0.06666666666666667,0.021739130434782608,42.446666666666665,0.3333333333333333,none,13.768115942028988
B004984,9,0.14285714285714285,0.14285714285714285,0.017241379310344827,288.8122222222222,0.5555555555555556,none,15.90038314176245
B004985,15,0.1111111111111111,0.14814814814814814,0.1,200.89066666666668,0.4,high_chargeback_frequency,19.888888888888893
B004986,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,44.776666666666664,0.3333333333333333,none,13.10144927536232
B004987,15,0.037037037037037035,0.07407407407407407,0.014285714285714285,200.882,0.2,none,10.98941798941799
B004988,7,0.15789473684210525,0.05263157894736842,0.018518518518518517,109.65285714285714,0.2857142857142857,none,11.12225006961849
B004989,10,0.09090909090909091,0.045454545454545456,0.05,128.959,0.4,none,15.0
B004990,6,0.05555555555555555,0.16666666666666666,0.019230769230769232,144.48166666666665,0.3333333333333333,none,10.94017094017094
B004991,13,0.12,0.04,0.045454545454545456,132.50153846153847,0.46153846153846156,none,16.524475524475527
B004992,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B004993,6,0.16666666666666666,0.05555555555555555,0.019230769230769232,188.1266666666667,0.6666666666666666,none,15.384615384615385
B004994,8,0.3,0.1,0.017857142857142856,113.17875000000001,0.25,high_refund_frequency,17.857142857142854
B004995,1,0.07692307692307693,0.07692307692307693,0.07142857142857142,15.26,1.0,promo_dependence,16.813186813186814
B004996,1,0.07692307692307693,0.15384615384615385,0.023809523809523808,72.59,1.0,promo_dependence,18.16849816849817
B004997,12,0.125,0.041666666666666664,0.046875,159.55583333333334,0.5,none,17.1875
B004998,5,0.058823529411764705,0.17647058823529413,0.02,71.1,0.4,none,12.047058823529413
B004999,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,84.67,0.0,none,5.86080586080586
B005000,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,142.93,0.5,none,12.597402597402596
B005001,4,0.0625,0.0625,0.0625,112.66499999999999,0.25,none,8.124999999999998
B005002,7,0.15789473684210525,0.05263157894736842,0.05555555555555555,170.21142857142857,0.2857142857142857,none,11.86299081035923
B005003,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,636.56,0.5,none,13.311688311688313
B005004,18,0.1,0.16666666666666666,0.039473684210526314,153.61333333333334,0.16666666666666666,none,16.45614035087719
B005005,7,0.05263157894736842,0.05263157894736842,0.018518518518518517,219.90857142857143,0.2857142857142857,none,6.911723753829016
B005006,19,0.06451612903225806,0.12903225806451613,0.01282051282051282,147.2436842105263,0.2631578947368421,none,14.339602107004485
B005007,8,0.05,0.1,0.017857142857142856,110.7025,0.125,none,6.607142857142858
B005008,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,250.35,0.3333333333333333,none,8.434782608695652
B005009,7,0.05263157894736842,0.10526315789473684,0.018518518518518517,244.5171428571429,0.14285714285714285,none,7.062099693678641
B005010,4,0.0625,0.1875,0.020833333333333332,220.065,0.25,high_dispute_frequency,11.041666666666666
B005011,5,0.11764705882352941,0.058823529411764705,0.02,158.634,0.4,none,10.870588235294118
B005012,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,68.61,0.0,none,5.86080586080586
B005013,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B005014,12,0.125,0.16666666666666666,0.078125,171.03833333333333,0.25,none,19.0625
B005015,11,0.08695652173913043,0.043478260869565216,0.04838709677419355,207.06636363636363,0.18181818181818182,none,12.568532449317864
B005016,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,162.63,0.3333333333333333,none,11.101449275362318
B005017,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,57.64000000000001,0.0,none,7.101449275362319
B005018,2,0.14285714285714285,0.14285714285714285,0.022727272727272728,538.735,0.5,none,15.454545454545453
B005019,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,184.2571428571429,0.5714285714285714,none,11.874129768866611
B005020,13,0.2,0.04,0.015151515151515152,337.25,0.3076923076923077,none,17.57995337995338
B005021,5,0.058823529411764705,0.058823529411764705,0.06,179.512,0.0,none,5.31764705882353
B005022,12,0.20833333333333334,0.125,0.078125,155.6175,0.4166666666666667,none,22.812500000000004
B005023,8,0.1,0.15,0.017857142857142856,282.84749999999997,0.0,none,8.857142857142858
B005024,11,0.17391304347826086,0.21739130434782608,0.016129032258064516,107.21090909090911,0.09090909090909091,high_dispute_frequency,19.709932423817417
B005025,3,0.2,0.06666666666666667,0.021739130434782608,117.42333333333333,0.3333333333333333,none,13.768115942028988
B005026,5,0.11764705882352941,0.11764705882352941,0.02,106.39000000000001,0.4,none,12.635294117647062
B005027,7,0.21052631578947367,0.05263157894736842,0.05555555555555555,295.6228571428572,0.42857142857142855,none,15.396825396825397
B005028,6,0.16666666666666666,0.1111111111111111,0.019230769230769232,81.74833333333333,0.5,none,15.384615384615385
B005029,7,0.05263157894736842,0.10526315789473684,0.018518518518518517,500.7142857142857,0.5714285714285714,none,11.347813979392926
B005030,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,267.52,0.5,none,13.311688311688313
B005031,17,0.034482758620689655,0.034482758620689655,0.013513513513513514,220.55529411764707,0.35294117647058826,none,11.213475138424428
B005032,4,0.1875,0.0625,0.0625,114.14,0.25,none,13.125
B005033,6,0.05555555555555555,0.05555555555555555,0.057692307692307696,122.545,0.16666666666666666,none,6.7094017094017095
B005034,20,0.125,0.09375,0.0125,145.5295,0.1,none,14.062500000000002
B005035,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,525.54,0.0,none,5.86080586080586
B005036,5,0.17647058823529413,0.11764705882352941,0.02,116.88399999999999,0.2,none,12.98823529411765
B005037,16,0.17857142857142858,0.10714285714285714,0.013888888888888888,157.0025,0.375,none,19.384920634920636
B005038,8,0.1,0.05,0.017857142857142856,197.34875,0.5,none,10.857142857142858
B005039,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,892.3033333333334,0.3333333333333333,none,8.434782608695652
B005040,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,120.19,0.5,none,10.454545454545455
B005041,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B005042,5,0.11764705882352941,0.11764705882352941,0.02,132.522,0.4,none,12.635294117647062
B005043,4,0.0625,0.0625,0.020833333333333332,175.63,0.5,none,9.791666666666666
B005044,4,0.0625,0.0625,0.020833333333333332,131.4075,0.5,none,9.791666666666666
B005045,4,0.0625,0.125,0.0625,137.2675,0.25,none,10.0
B005046,6,0.16666666666666666,0.16666666666666666,0.057692307692307696,114.26166666666666,0.3333333333333333,none,16.153846153846153
B005047,6,0.05555555555555555,0.05555555555555555,0.019230769230769232,256.7683333333334,0.5,none,9.273504273504274
B005048,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,34.21,0.5,none,10.454545454545455
B005049,8,0.15,0.05,0.017857142857142856,108.58250000000001,0.125,none,9.107142857142856
B005050,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,268.91333333333336,0.3333333333333333,none,8.434782608695652
B005051,6,0.1111111111111111,0.05555555555555555,0.019230769230769232,326.18666666666667,0.5,none,11.495726495726496
B005052,11,0.21739130434782608,0.17391304347826086,0.016129032258064516,194.80090909090907,0.45454545454545453,none,23.781078668876706
B005053,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,191.89333333333332,0.0,none,7.101449275362319
B005054,7,0.10526315789473684,0.10526315789473684,0.018518518518518517,176.40571428571428,0.2857142857142857,none,10.595934280144807
B005055,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,24.78,1.0,promo_dependence,15.86080586080586
B005056,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,343.56,0.0,none,7.768115942028986
B005057,4,0.0625,0.0625,0.020833333333333332,116.5925,0.25,none,7.291666666666666
B005058,7,0.10526315789473684,0.10526315789473684,0.018518518518518517,89.89428571428572,0.2857142857142857,none,10.595934280144807
B005059,7,0.15789473684210525,0.21052631578947367,0.018518518518518517,78.98714285714286,0.42857142857142855,high_dispute_frequency,17.28766360345308
B005060,6,0.1111111111111111,0.1111111111111111,0.057692307692307696,81.82166666666667,0.3333333333333333,none,12.264957264957266
B005061,7,0.05263157894736842,0.05263157894736842,0.018518518518518517,159.71571428571428,0.42857142857142855,none,8.340295182400444
B005062,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,77.95428571428572,0.42857142857142855,none,10.445558340295182
B005063,13,0.08,0.12,0.07575757575757576,159.42076923076922,0.3076923076923077,none,16.392074592074593
B005064,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,102.73,0.0,none,5.86080586080586
B005065,5,0.11764705882352941,0.11764705882352941,0.06,255.88000000000002,0.0,none,9.435294117647059
B005066,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,117.61333333333334,0.3333333333333333,none,8.434782608695652
B005067,12,0.08333333333333333,0.041666666666666664,0.046875,172.4466666666667,0.4166666666666667,none,14.6875
B005068,8,0.2,0.2,0.017857142857142856,274.24125,0.25,high_dispute_frequency,16.857142857142858
B005069,5,0.058823529411764705,0.058823529411764705,0.02,147.06199999999998,0.2,none,6.517647058823529
B005070,18,0.16666666666666666,0.16666666666666666,0.013157894736842105,115.83166666666668,0.2222222222222222,none,19.152046783625728
B005071,25,0.13513513513513514,0.10810810810810811,0.05555555555555555,102.60719999999999,0.24,high_velocity_high_risk,17.159759759759762
B005072,8,0.1,0.15,0.017857142857142856,346.235,0.25,none,11.357142857142858
B005073,9,0.19047619047619047,0.09523809523809523,0.05172413793103448,322.1622222222222,0.1111111111111111,none,12.621784345922277
B005074,14,0.19230769230769232,0.11538461538461539,0.014705882352941176,152.61357142857145,0.5,none,21.44796380090498
B005075,5,0.058823529411764705,0.11764705882352941,0.06,178.41000000000003,0.6,none,13.08235294117647
B005076,16,0.21428571428571427,0.10714285714285714,0.013888888888888888,268.563125,0.375,none,20.813492063492063
B005077,10,0.13636363636363635,0.045454545454545456,0.05,143.244,0.3,none,15.818181818181818
B005078,3,0.06666666666666667,0.2,0.021739130434782608,346.34666666666664,0.3333333333333333,high_dispute_frequency,12.434782608695652
B005079,17,0.13793103448275862,0.10344827586206896,0.013513513513513514,131.4035294117647,0.29411764705882354,none,16.83213639603092
B005080,15,0.1111111111111111,0.14814814814814814,0.014285714285714285,147.91933333333333,0.26666666666666666,none,16.841269841269842
B005081,1,0.15384615384615385,0.07692307692307693,0.023809523809523808,19.54,0.0,none,8.937728937728938
B005082,13,0.12,0.16,0.07575757575757576,193.1592307692308,0.07692307692307693,none,16.884382284382284
B005083,5,0.11764705882352941,0.058823529411764705,0.02,330.846,0.6,none,12.870588235294116
B005084,4,0.125,0.125,0.020833333333333332,235.4725,0.25,none,11.666666666666666
B005085,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,215.10333333333335,1.0,promo_dependence,15.101449275362318
