seller_id,current_period,governance_priority_score,governance_priority_tier,main_risk_driver,recommended_action,seller_quality_score,seller_quality_tier,fraud_exposure_score,fraud_exposure_tier,margin_fragility_score,margin_fragility_tier,orders,gmv,net_value
S00613,2026-02,49.73706588494442,Moderate,seller_quality,seller coaching required,67.2043010752688,High,39.80030721966206,Moderate,42.48534236494382,Moderate,31,4170.58,3798.2799999999997
S00614,2026-02,21.179213842351864,Low,seller_quality,monitor only,28.0,Low,11.865079365079364,Low,14.46704511032854,Low,12,3725.34,3583.88
S00615,2026-02,36.49385812418407,Moderate,seller_quality,seller coaching required,49.82456140350877,Moderate,27.543859649122805,Low,16.90350241801843,Low,19,7095.64,6733.12
S00616,2026-02,42.20751895219216,Moderate,seller_quality,seller coaching required,66.48484848484848,High,32.03463203463203,Moderate,36.11937460238797,Moderate,11,3575.6200000000003,3407.59
S00617,2026-02,26.233066535761623,Low,seller_quality,monitor only,38.25252525252525,Moderate,2.272727272727273,Low,34.11962697981484,Moderate,22,2909.19,2631.9
S00618,2026-02,47.058744449883235,Moderate,seller_quality,seller coaching required,65.7719298245614,High,16.917293233082706,Low,56.54920149857363,High,38,4454.72,3918.66
S00619,2026-02,35.644663656158784,Moderate,seller_quality,seller coaching required,45.294117647058826,Moderate,14.397759103641457,Low,40.27216007526476,Moderate,17,5786.21,5336.7
S00620,2026-02,42.088405614706346,Moderate,seller_quality,seller coaching required,60.27777777777778,High,22.857142857142858,Low,32.98542022000657,Moderate,60,3751.96,3461.29
S00621,2026-02,36.12655849619422,Moderate,seller_quality,seller coaching required,61.41176470588235,High,17.08683473389356,Low,45.36368035879245,Moderate,17,1468.07,1353.02
S00622,2026-02,35.799239523877006,Moderate,seller_quality,seller coaching required,48.74074074074074,Moderate,7.883597883597885,Low,36.68262279569562,Moderate,45,4865.9800000000005,4417.78
S00623,2026-02,28.703902457329164,Low,seller_quality,monitor only,40.49382716049383,Moderate,10.582010582010582,Low,28.08903911894206,Low,27,3088.88,2834.89
S00624,2026-02,43.09566615583256,Moderate,concentration_risk,seller coaching required,43.131313131313135,Moderate,17.80007870916962,Low,35.22335604743954,Moderate,121,15441.2,14175.32
S00625,2026-02,46.72681522371677,Moderate,seller_quality,seller coaching required,69.28070175438596,High,28.508771929824555,Low,43.53186898770879,Moderate,38,3205.61,2897.79
S00626,2026-02,43.20124075927685,Moderate,concentration_risk,seller coaching required,48.892857142857146,Moderate,25.552721088435376,Low,30.5897786738576,Moderate,56,9193.48,8533.82
S00627,2026-02,38.25820305807355,Moderate,seller_quality,seller coaching required,62.289855072463766,High,21.532091097308488,Low,38.391537931759146,Moderate,23,2183.02,2064.8
S00628,2026-02,38.255997770105886,Moderate,concentration_risk,seller coaching required,50.32258064516129,Moderate,5.8448540706605225,Low,24.64990270314216,Low,62,17867.56,16493.329999999998
S00629,2026-02,47.48304845630216,Moderate,seller_quality,seller coaching required,60.6,High,38.66666666666667,Moderate,27.143257456814514,Low,50,6341.89,5849.55
S00630,2026-02,48.502381412661975,Moderate,concentration_risk,seller coaching required,57.407407407407405,High,14.929214929214929,Low,44.35587117995688,Moderate,111,17991.85,16485.17
S00631,2026-02,34.48071560070021,Moderate,concentration_risk,seller coaching required,43.91111111111111,Moderate,6.380952380952382,Low,34.79891420926672,Moderate,75,4317.81,3894.25
S00632,2026-02,30.145233537129265,Moderate,seller_quality,seller coaching required,44.48717948717949,Moderate,9.157509157509159,Low,35.71048924963812,Moderate,26,2497.44,2292.89
S00633,2026-02,36.002818169199095,Moderate,seller_quality,seller coaching required,54.04301075268817,Moderate,8.894009216589863,Low,31.94906636039818,Moderate,31,5438.91,5136.34
S00634,2026-02,46.325311917283415,Moderate,concentration_risk,seller coaching required,51.80555555555556,Moderate,23.1547619047619,Low,39.70839290931582,Moderate,48,15742.2,14284.22
S00635,2026-02,34.713497141392644,Moderate,seller_quality,seller coaching required,57.45454545454545,High,17.792207792207794,Low,41.967831703854635,Moderate,11,2087.65,1988.09
S00636,2026-02,37.3353896438784,Moderate,seller_quality,seller coaching required,50.769230769230774,Moderate,39.30402930402931,Moderate,19.78275904729552,Low,26,2844.16,2662.01
S00637,2026-02,45.6208989868387,Moderate,seller_quality,seller coaching required,59.914529914529915,High,22.344322344322347,Low,38.49460734748112,Moderate,39,7848.54,7166.92
S00638,2026-02,50.165101768753125,Moderate,seller_quality,seller coaching required,61.296296296296305,High,44.067460317460316,Moderate,45.715784486206786,Moderate,48,3191.76,2831.79
S00639,2026-02,56.83923766927971,High,seller_quality,audit seller operations,81.45945945945947,Critical,51.18404118404119,Moderate,34.85129863272381,Moderate,37,5329.5599999999995,5060.75
S00640,2026-02,46.21464576918562,Moderate,concentration_risk,seller coaching required,54.50292397660819,Moderate,20.509607351712614,Low,31.476681236825346,Moderate,114,17526.52,16412.59
S00641,2026-02,31.60463740908217,Moderate,seller_quality,seller coaching required,55.625,High,22.172619047619047,Low,32.47567174419159,Moderate,16,851.8199999999999,777.65
S00642,2026-02,52.481934392908414,Moderate,seller_quality,seller coaching required,76.54545454545455,Critical,38.65800865800866,Moderate,33.15314925616598,Moderate,22,9926.54,9262.65
S00643,2026-02,42.530499464191784,Moderate,seller_quality,seller coaching required,65.92156862745098,High,30.602240896358545,Moderate,21.395594756261264,Low,34,4793.54,4436.05
S00644,2026-02,47.62893057039038,Moderate,seller_quality,seller coaching required,69.625,High,18.1547619047619,Low,46.3745122972615,Moderate,32,6823.56,6173.81
S00645,2026-02,36.64534458388029,Moderate,seller_quality,seller coaching required,52.5,Moderate,14.523809523809526,Low,54.75391592489804,Moderate,20,1954.23,1723.58
S00646,2026-02,48.19065918612084,Moderate,seller_quality,seller coaching required,59.878787878787875,High,17.34307359307359,Low,59.344354653569866,High,88,4405.68,3887.31
S00647,2026-02,41.71172377996127,Moderate,seller_quality,seller coaching required,53.57142857142857,Moderate,42.006802721088434,Moderate,34.17554976344403,Moderate,14,3671.32,3423.87
S00648,2026-02,51.054980977986766,Moderate,seller_quality,seller coaching required,77.18518518518519,Critical,42.06349206349206,Moderate,28.78257616489195,Low,18,7479.24,7043.72
S00649,2026-02,33.41584256254738,Moderate,seller_quality,seller coaching required,64.0,High,30.23809523809524,Moderate,25.634215042360132,Low,10,709.42,666.57
S00650,2026-02,32.22553040310568,Moderate,seller_quality,seller coaching required,53.38888888888889,Moderate,14.285714285714286,Low,51.620513584368894,Moderate,12,624.29,527.9
S00651,2026-02,41.97432799585921,Moderate,seller_quality,seller coaching required,65.66666666666667,High,45.23809523809524,Moderate,37.7285987922705,Moderate,10,1190.55,1080.21
S00652,2026-02,36.475535138164844,Moderate,seller_quality,seller coaching required,47.51851851851852,Moderate,15.873015873015877,Low,38.92129389579266,Moderate,30,4146.97,3783.9900000000002
S00653,2026-02,42.8559042792552,Moderate,seller_quality,seller coaching required,57.63888888888889,High,29.861111111111114,Low,30.96325857097071,Moderate,24,6389.4,5926.64
S00654,2026-02,50.65322734374614,Moderate,concentration_risk,seller coaching required,58.27225130890053,High,27.88332086761406,Low,29.875929605839936,Low,191,109064.71,102014.08
S00655,2026-02,52.528837420712186,Moderate,seller_quality,seller coaching required,68.39660493827161,High,16.58399470899471,Low,47.24609286848772,Moderate,144,15021.78,13638.06
S00656,2026-02,27.305806623457617,Low,seller_quality,monitor only,45.301587301587304,Moderate,17.913832199546487,Low,20.094583531224572,Low,21,1886.0,1760.54
S00657,2026-02,46.44740394526799,Moderate,seller_quality,seller coaching required,70.33333333333334,High,48.57142857142857,Moderate,44.019193025918206,Moderate,10,1528.34,1422.1399999999999
S00658,2026-02,36.68931493351642,Moderate,seller_quality,seller coaching required,50.0,Moderate,10.426929392446635,Low,52.84759198488983,Moderate,29,2626.12,2399.94
S00659,2026-02,46.08029529240203,Moderate,seller_quality,seller coaching required,69.33333333333334,High,24.920634920634924,Low,45.90442152257456,Moderate,30,3685.0,3367.7599999999998
S00660,2026-02,25.90356916919563,Low,seller_quality,monitor only,40.95238095238095,Moderate,7.2562358276643995,Low,34.4602135640143,Moderate,21,1567.14,1424.45
S00661,2026-02,45.231277295821144,Moderate,seller_quality,seller coaching required,56.25,High,20.03968253968254,Low,51.69869177491612,Moderate,48,4932.94,4333.89
S00662,2026-02,28.857824285587903,Low,seller_quality,monitor only,40.12121212121212,Moderate,23.766233766233768,Low,18.972107863831262,Low,11,3714.2,3558.62
S00663,2026-02,50.35104433872307,Moderate,concentration_risk,seller coaching required,58.686868686868685,High,15.607199817726135,Low,46.247924358866435,Moderate,209,25748.39,23304.02
S00664,2026-02,54.711499167703295,Moderate,seller_quality,seller coaching required,75.54048964218457,Critical,25.544794188861985,Low,46.6166388175423,Moderate,59,10211.369999999999,9382.9
S00665,2026-02,44.78697259749153,Moderate,concentration_risk,seller coaching required,49.41269841269842,Moderate,25.408163265306126,Low,34.41011116301739,Moderate,70,9109.36,8359.74
S00666,2026-02,47.29606622943555,Moderate,seller_quality,seller coaching required,65.6060606060606,High,22.391774891774894,Low,44.258952002157514,Moderate,44,5842.82,5412.76
S00667,2026-02,43.89669922110804,Moderate,concentration_risk,seller coaching required,43.07520621057739,Moderate,14.894988563110834,Low,35.264639698402775,Moderate,229,52895.32,49454.86
S00668,2026-02,40.11706226425268,Moderate,seller_quality,seller coaching required,58.33333333333334,High,23.443223443223445,Low,45.91053110715781,Moderate,26,2273.2599999999998,2087.96
S00669,2026-02,39.19891543047341,Moderate,seller_quality,seller coaching required,54.411764705882355,Moderate,38.26330532212886,Moderate,22.67068229083808,Low,34,2585.92,2416.93
S00670,2026-02,40.43848387545425,Moderate,seller_quality,seller coaching required,63.22807017543859,High,15.739348370927317,Low,32.88539125215381,Moderate,19,6980.8,6546.5599999999995
S00671,2026-02,43.06821636350605,Moderate,fraud_exposure,seller coaching required,56.0,High,52.244897959183675,Moderate,29.602899813928264,Low,7,3402.77,3146.7200000000003
S00672,2026-02,30.774687821912593,Moderate,seller_quality,seller coaching required,63.53846153846155,High,15.750915750915752,Low,27.272031828176686,Low,13,1238.76,1167.24
S00673,2026-02,38.89437848737876,Moderate,seller_quality,seller coaching required,54.72727272727273,Moderate,21.21212121212121,Low,40.63472097013879,Moderate,55,1957.28,1762.25
S00674,2026-02,18.05564138582823,Low,seller_quality,monitor only,30.77777777777778,Moderate,1.388888888888889,Low,33.916445589099105,Moderate,12,516.41,455.19
S00675,2026-02,36.59193158685404,Moderate,seller_quality,seller coaching required,74.44444444444446,High,28.41269841269842,Low,23.4954821409923,Low,15,1130.75,1070.39
S00676,2026-02,39.20872322640851,Moderate,seller_quality,seller coaching required,51.02564102564102,Moderate,15.62881562881563,Low,34.992473404703745,Moderate,39,6130.11,5601.4400000000005
S00677,2026-02,24.956854907377828,Low,seller_quality,monitor only,41.17647058823529,Moderate,14.005602240896359,Low,26.123610550115373,Low,17,1385.13,1294.7
S00678,2026-02,37.48376675765684,Moderate,concentration_risk,seller coaching required,41.67816091954023,Moderate,13.251231527093596,Low,33.74433124940484,Moderate,58,7050.65,6423.3
S00679,2026-02,46.007344141373,Moderate,seller_quality,seller coaching required,67.30158730158729,High,23.560090702947846,Low,42.02495527537312,Moderate,21,6523.62,6004.31
S00680,2026-02,36.631422187817165,Moderate,concentration_risk,seller coaching required,47.280701754385966,Moderate,14.849624060150376,Low,15.864896125094514,Low,38,18203.23,17142.760000000002
S00681,2026-02,25.677047992959697,Low,seller_quality,monitor only,44.66666666666667,Moderate,23.51190476190476,Low,20.617412272252697,Low,8,1177.0,1104.15
S00682,2026-02,26.340614209750854,Low,seller_quality,monitor only,34.853801169590646,Moderate,20.0250626566416,Low,23.230498848063803,Low,19,2236.16,2125.03
S00683,2026-02,42.90807332516093,Moderate,seller_quality,seller coaching required,49.710144927536234,Moderate,34.244306418219466,Moderate,44.234661111565956,Moderate,23,4269.61,3934.02
S00684,2026-02,51.572436294947295,Moderate,seller_quality,seller coaching required,78.0493827160494,Critical,35.220458553791886,Moderate,47.83230547644854,Moderate,27,3692.86,3409.65
S00685,2026-02,49.116779948567704,Moderate,seller_quality,seller coaching required,65.36530775379697,High,16.906474820143885,Low,46.42994093278109,Moderate,139,6713.47,6017.17
S00686,2026-02,37.43360616874111,Moderate,concentration_risk,seller coaching required,43.364632237871675,Moderate,11.234071093226024,Low,32.52163130894529,Moderate,71,6755.12,6169.1
S00687,2026-02,34.52241719462277,Moderate,concentration_risk,seller coaching required,39.42857142857143,Moderate,10.941043083900228,Low,33.73458506073923,Moderate,42,6069.83,5529.3099999999995
S00688,2026-02,27.928018160268543,Low,seller_quality,monitor only,41.14814814814815,Moderate,16.13756613756614,Low,19.816836029337615,Low,18,3581.21,3339.13
S00689,2026-02,49.04532434421265,Moderate,seller_quality,seller coaching required,81.33333333333334,Critical,33.57142857142858,Moderate,67.59038913263208,High,10,656.21,586.04
S00690,2026-02,54.41956251492078,Moderate,seller_quality,seller coaching required,71.12912912912913,High,28.314028314028317,Low,48.685261551337646,Moderate,74,7743.72,7111.32
S00691,2026-02,42.279731238096055,Moderate,fraud_exposure,seller coaching required,56.74074074074074,High,59.047619047619044,High,31.29203492063833,Moderate,9,1367.77,1267.68
S00692,2026-02,26.710070135115263,Low,seller_quality,monitor only,35.14285714285714,Moderate,20.068027210884352,Low,28.28862839744739,Low,21,1640.27,1521.14
S00693,2026-02,60.12657857055217,High,seller_quality,audit seller operations,87.22522522522523,Critical,46.55083655083655,Moderate,55.96607705555039,High,37,3607.74,3240.44
S00694,2026-02,47.86717442813848,Moderate,concentration_risk,seller coaching required,60.821596244131456,High,14.389671361502348,Low,33.05314755855821,Moderate,142,57836.48,54061.78
S00695,2026-02,48.774914872190124,Moderate,concentration_risk,seller coaching required,61.93076162215628,High,15.971456831990956,Low,32.25786147054393,Moderate,337,61336.52,57080.58
S00696,2026-02,52.67406290378799,Moderate,seller_quality,seller coaching required,67.75757575757575,High,34.58874458874459,Moderate,38.5192285493331,Moderate,55,8875.38,8010.15
S00697,2026-02,43.566027390014725,Moderate,concentration_risk,seller coaching required,56.15468409586057,High,15.616246498599438,Low,35.26618555363278,Moderate,102,7103.33,6487.86
S00698,2026-02,45.58296538801433,Moderate,seller_quality,seller coaching required,75.71428571428571,Critical,58.29931972789116,High,23.312384128064252,Low,14,1236.97,1188.64
S00699,2026-02,48.166974927316396,Moderate,seller_quality,seller coaching required,75.3763440860215,Critical,42.718894009216584,Moderate,28.594650394796304,Low,31,3173.35,3025.45
S00700,2026-02,40.08425532009372,Moderate,concentration_risk,seller coaching required,44.09929078014184,Moderate,12.89260385005066,Low,31.23371538725301,Moderate,94,11202.68,10350.36
S00701,2026-02,20.541347727021662,Low,seller_quality,monitor only,37.407407407407405,Moderate,25.925925925925924,Low,6.143732813207552,Low,9,878.42,838.89
S00702,2026-02,51.33465266824301,Moderate,concentration_risk,seller coaching required,57.70833333333334,High,37.12301587301587,Moderate,25.645047493340545,Low,96,50305.82,46842.37
S00703,2026-02,52.75105607829863,Moderate,concentration_risk,seller coaching required,63.39345927280114,High,18.62104988247584,Low,43.19326781412911,Moderate,547,104199.25,95825.73
S00704,2026-02,45.98789256171413,Moderate,seller_quality,seller coaching required,66.2280701754386,High,33.39598997493734,Moderate,24.124207728946725,Low,38,6314.86,5954.6
S00705,2026-02,30.277491205283596,Moderate,seller_quality,seller coaching required,50.41666666666667,Moderate,12.797619047619047,Low,50.2358264505864,Moderate,8,632.24,560.4300000000001
S00706,2026-02,48.93481689219509,Moderate,seller_quality,seller coaching required,72.24024024024024,High,33.02445302445303,Moderate,53.41469715377293,Moderate,37,1947.52,1763.25
S00707,2026-02,40.58289454234132,Moderate,concentration_risk,seller coaching required,45.70175438596491,Moderate,20.463659147869674,Low,32.874137660758024,Moderate,38,9816.380000000001,9155.17
S00708,2026-02,39.6310094768637,Moderate,concentration_risk,seller coaching required,48.60317460317461,Moderate,8.775510204081634,Low,31.091684895095348,Moderate,70,11205.91,10474.47
S00709,2026-02,41.22521099257619,Moderate,concentration_risk,seller coaching required,42.910447761194035,Moderate,9.772565742714997,Low,36.956302909721295,Moderate,134,15591.25,14332.83
S00710,2026-02,44.014655526998645,Moderate,concentration_risk,seller coaching required,45.65573770491803,Moderate,19.84777517564403,Low,32.51597866278059,Moderate,122,18276.67,16862.88
S00711,2026-02,45.08236493426406,Moderate,concentration_risk,seller coaching required,50.50228310502283,Moderate,23.085453359425962,Low,27.393612590309864,Low,73,33290.32,30916.39
S00712,2026-02,36.42653273512301,Moderate,seller_quality,seller coaching required,51.97530864197531,Moderate,19.488536155202823,Low,30.945585764364687,Moderate,27,4084.73,3758.91
S00713,2026-02,54.68199418170972,Moderate,seller_quality,seller coaching required,62.505050505050505,High,36.42424242424243,Moderate,44.74000100964905,Moderate,110,9284.65,8461.64
S00714,2026-02,47.599649535742316,Moderate,concentration_risk,seller coaching required,53.57487922705314,Moderate,26.81849551414769,Low,30.782924077785292,Moderate,69,29977.5,27883.25
S00715,2026-02,26.915616495461485,Low,seller_quality,monitor only,35.35353535353536,Moderate,5.699855699855701,Low,27.05258526548106,Low,33,3591.26,3326.13
S00716,2026-02,49.074948367490705,Moderate,seller_quality,seller coaching required,56.90476190476191,High,41.5391156462585,Moderate,38.46938520468062,Moderate,56,5012.18,4537.26
S00717,2026-02,46.025223531568706,Moderate,seller_quality,seller coaching required,63.22222222222223,High,14.20634920634921,Low,63.73596775719763,High,30,3971.41,3470.43
S00718,2026-02,48.44084239381944,Moderate,seller_quality,seller coaching required,64.70833333333334,High,22.061011904761905,Low,34.313467811549216,Moderate,64,11432.03,10597.26
S00719,2026-02,29.046151340458174,Low,seller_quality,monitor only,51.48148148148148,Moderate,9.523809523809522,Low,38.56977741063921,Moderate,9,1773.6599999999999,1638.55
S00720,2026-02,31.268433410880434,Moderate,seller_quality,seller coaching required,53.22222222222223,Moderate,37.77777777777778,Moderate,21.85574106385363,Low,6,624.71,581.61
S00721,2026-02,31.88373415753639,Moderate,seller_quality,seller coaching required,56.43678160919541,High,11.16584564860427,Low,31.957463409548854,Moderate,29,1702.94,1580.12
S00722,2026-02,59.45613243402795,High,concentration_risk,investigate dispute cluster,66.9480122324159,High,52.84840541721276,Moderate,29.623117612294266,Low,109,48129.090000000004,45072.45
S00723,2026-02,41.65093844674229,Moderate,seller_quality,seller coaching required,55.617283950617285,High,17.901234567901234,Low,32.29686286965666,Moderate,54,6397.59,5900.16
S00724,2026-02,21.315555640711043,Low,seller_quality,monitor only,36.2962962962963,Moderate,15.079365079365079,Low,22.552249032063212,Low,9,1062.66,1006.4
S00725,2026-02,44.80452311698428,Moderate,seller_quality,seller coaching required,60.00000000000001,High,40.0,Moderate,62.50842965410114,High,5,1375.15,1232.41
S00726,2026-02,49.317076520453405,Moderate,seller_quality,seller coaching required,72.18018018018019,High,37.541827541827544,Moderate,27.363046741700426,Low,37,6196.8,5882.4400000000005
S00727,2026-02,41.53448415325332,Moderate,concentration_risk,seller coaching required,46.58392434988179,Moderate,8.713272543059777,Low,36.4165647554079,Moderate,94,16524.41,15396.87
S00728,2026-02,38.584952565482844,Moderate,seller_quality,seller coaching required,61.66666666666667,High,32.083333333333336,Moderate,47.807094022845185,Moderate,8,795.78,714.08
S00729,2026-02,23.1089805444222,Low,seller_quality,monitor only,36.507936507936506,Moderate,6.462585034013605,Low,25.34453344756414,Low,21,1978.22,1843.55
S00730,2026-02,41.790715959876245,Moderate,seller_quality,seller coaching required,78.84848484848484,Critical,27.48917748917749,Low,41.9903343566272,Moderate,11,1346.21,1243.49
S00731,2026-02,47.35398150096556,Moderate,seller_quality,seller coaching required,76.93333333333334,Critical,37.23809523809524,Moderate,28.902849507991426,Low,25,3917.16,3698.95
S00732,2026-02,45.7059713471331,Moderate,concentration_risk,seller coaching required,52.48756218905473,Moderate,26.48898365316276,Low,39.41850401390748,Moderate,67,6521.96,5915.35
S00733,2026-02,50.819899261991466,Moderate,seller_quality,seller coaching required,79.46031746031746,Critical,56.12244897959183,High,25.934458376211612,Low,21,2866.61,2717.27
S00734,2026-02,31.873131254641144,Moderate,seller_quality,seller coaching required,56.66666666666667,High,35.476190476190474,Moderate,20.35952506894127,Low,10,818.36,769.7800000000001
S00735,2026-02,41.86139632803452,Moderate,seller_quality,seller coaching required,66.4,High,34.0,Moderate,29.769359700143827,Low,25,2572.9,2379.01
S00736,2026-02,30.68933234190892,Moderate,margin_fragility,seller coaching required,34.66666666666667,Moderate,21.428571428571427,Low,61.76061094843001,High,4,338.67,299.35
S00737,2026-02,54.62068396476974,Moderate,seller_quality,seller coaching required,80.36065573770492,Critical,40.35128805620609,Moderate,29.335833524817993,Low,61,6567.34,6185.89
S00738,2026-02,43.02627719762263,Moderate,seller_quality,seller coaching required,56.2962962962963,High,27.830687830687836,Low,24.939073861346497,Low,45,7422.3,6965.849999999999
S00739,2026-02,43.34771388164462,Moderate,seller_quality,seller coaching required,72.79365079365078,High,19.501133786848072,Low,40.05110848266514,Moderate,21,4017.12,3680.02
S00740,2026-02,32.25429886037402,Moderate,seller_quality,seller coaching required,46.333333333333336,Moderate,9.61904761904762,Low,23.23170160076474,Low,20,7499.95,7085.37
S00741,2026-02,46.71292626689198,Moderate,seller_quality,seller coaching required,80.66666666666667,Critical,38.214285714285715,Moderate,36.749791985065784,Moderate,20,1926.86,1756.03
S00742,2026-02,36.935752567995806,Moderate,seller_quality,seller coaching required,52.22222222222222,Moderate,13.227513227513226,Low,39.181348883404056,Moderate,27,4405.4,4036.79
S00743,2026-02,41.07292629360305,Moderate,concentration_risk,seller coaching required,38.28322440087146,Moderate,10.003112356053535,Low,45.79049911991205,Moderate,153,9362.93,8410.83
S00744,2026-02,44.508733607179046,Moderate,seller_quality,seller coaching required,73.33333333333334,High,39.93197278911565,Moderate,47.094284020842366,Moderate,14,790.8199999999999,720.08
S00745,2026-02,40.26186507544062,Moderate,seller_quality,seller coaching required,58.19444444444445,High,41.76587301587302,Moderate,20.085813475711564,Low,24,3103.65,2881.56
S00746,2026-02,44.01168161734506,Moderate,seller_quality,seller coaching required,65.92592592592592,High,58.51851851851852,High,31.793657973505663,Moderate,9,1013.57,938.79
S00747,2026-02,50.771196545073295,Moderate,seller_quality,seller coaching required,84.0,Critical,42.19954648526077,Moderate,46.9270613792264,Moderate,21,1632.58,1532.94
S00748,2026-02,27.75547400580497,Low,seller_quality,monitor only,54.79166666666667,Moderate,21.69642857142857,Low,11.495526611488955,Low,16,1665.13,1615.31
S00749,2026-02,51.09143244760023,Moderate,seller_quality,seller coaching required,64.14965986394557,High,34.101068999028186,Moderate,40.92728169979203,Moderate,49,7468.2699999999995,6821.72
S00750,2026-02,32.30164214583819,Moderate,seller_quality,seller coaching required,41.33691756272402,Moderate,5.22273425499232,Low,40.80832556925665,Moderate,62,2664.86,2348.4900000000002
S00751,2026-02,50.74368670816318,Moderate,seller_quality,seller coaching required,70.94771241830065,High,29.831932773109248,Low,51.54809937925134,Moderate,34,4622.15,4105.53
S00752,2026-02,30.77539644750805,Moderate,seller_quality,seller coaching required,55.13725490196079,High,18.767507002801118,Low,34.95629413819297,Moderate,17,610.67,558.4
S00753,2026-02,42.3531651138083,Moderate,seller_quality,seller coaching required,72.55555555555557,High,38.17460317460318,Moderate,27.093875804889077,Low,24,1724.1100000000001,1615.2
S00754,2026-02,32.798996307264154,Moderate,seller_quality,seller coaching required,44.13333333333333,Moderate,19.809523809523814,Low,35.87632389931492,Moderate,25,2320.7200000000003,2154.19
S00755,2026-02,46.84746250432929,Moderate,seller_quality,seller coaching required,75.42857142857143,Critical,26.099773242630384,Low,43.96658602049527,Moderate,21,3955.83,3609.42
S00756,2026-02,47.084758087080075,Moderate,seller_quality,seller coaching required,57.5,High,31.428571428571427,Moderate,59.66516266442097,High,24,3536.93,3089.44
S00757,2026-02,42.69044311514172,Moderate,seller_quality,seller coaching required,72.66666666666667,High,32.539682539682545,Moderate,44.745563244307405,Moderate,15,1281.24,1166.24
S00758,2026-02,36.9372747943971,Moderate,concentration_risk,seller coaching required,45.8974358974359,Moderate,12.576312576312578,Low,25.687165784550356,Low,39,10669.64,9972.3
S00759,2026-02,35.52976951502509,Moderate,seller_quality,seller coaching required,54.50980392156863,Moderate,12.88515406162465,Low,40.50699074304337,Moderate,17,3624.42,3337.39
S00760,2026-02,66.4324880124338,High,seller_quality,audit seller operations,80.87550200803213,Critical,47.11417096959265,Moderate,52.93260926006907,Moderate,83,27540.33,24876.37
S00761,2026-02,30.31897590952602,Moderate,seller_quality,seller coaching required,63.72222222222223,High,9.920634920634921,Low,31.86420187170232,Moderate,12,1354.81,1269.86
S00762,2026-02,30.432908852763195,Moderate,seller_quality,seller coaching required,50.78431372549019,Moderate,18.067226890756306,Low,32.005132007895185,Moderate,17,1510.93,1384.11
S00763,2026-02,38.872989417817394,Moderate,seller_quality,seller coaching required,62.925925925925924,High,12.63227513227513,Low,39.5956790116289,Moderate,36,2961.1,2664.08
S00764,2026-02,12.116666666666667,Low,seller_quality,monitor only,28.88888888888889,Low,10.0,Low,0.0,Low,3,1131.49,1070.02
S00765,2026-02,51.6850299008982,Moderate,seller_quality,seller coaching required,55.435897435897445,High,49.98778998778999,Moderate,32.15643818088945,Moderate,78,6322.27,5847.28
S00766,2026-02,34.73812112472474,Moderate,concentration_risk,seller coaching required,44.63768115942029,Moderate,6.262939958592133,Low,28.71921370981754,Low,46,7653.09,7068.0
S00767,2026-02,47.946000451847866,Moderate,seller_quality,seller coaching required,60.70175438596492,High,38.721804511278194,Moderate,35.991819969583325,Moderate,38,5279.7,4889.86
S00768,2026-02,39.696922015182885,Moderate,seller_quality,seller coaching required,70.0,High,40.0,Moderate,34.73717506326202,Moderate,6,724.5,663.27
S00769,2026-02,54.81140614959285,Moderate,seller_quality,seller coaching required,83.4308943089431,Critical,39.152148664343784,Moderate,56.07510377854935,High,41,1990.72,1777.57
S00770,2026-02,57.52436444782876,High,seller_quality,audit seller operations,90.66666666666667,Critical,47.05357142857143,Moderate,43.955189167540446,Moderate,32,3351.88,3094.39
S00771,2026-02,54.89584655116115,Moderate,seller_quality,seller coaching required,77.41666666666667,Critical,39.017857142857146,Moderate,41.22847769333016,Moderate,64,4989.9,4596.74
S00772,2026-02,48.16686763357666,Moderate,seller_quality,seller coaching required,78.2962962962963,Critical,37.6984126984127,Moderate,47.49546368487628,Moderate,18,1896.1,1762.29
S00773,2026-02,44.20229709409344,Moderate,concentration_risk,seller coaching required,52.47747747747748,Moderate,17.374517374517374,Low,27.676117235685332,Low,74,43171.01,39842.93
S00774,2026-02,35.64099479583015,Moderate,seller_quality,seller coaching required,56.141414141414145,High,10.952380952380954,Low,24.421690978296624,Low,33,5572.79,5302.39
S00775,2026-02,16.551377584852684,Low,seller_quality,monitor only,37.333333333333336,Moderate,3.333333333333334,Low,16.431087159108394,Low,10,882.12,841.28
S00776,2026-02,46.20288529220096,Moderate,seller_quality,seller coaching required,54.19047619047619,Moderate,34.499514091350825,Moderate,49.24624014283604,Moderate,49,3096.71,2809.75
S00777,2026-02,46.009752741005784,Moderate,seller_quality,seller coaching required,69.95454545454545,High,17.316017316017316,Low,45.038043527639516,Moderate,44,4622.15,4182.61
S00778,2026-02,24.61801655672616,Low,seller_quality,monitor only,44.16666666666667,Moderate,14.88095238095238,Low,23.3595431927082,Low,8,1611.8300000000002,1491.26
S00779,2026-02,38.54024459576815,Moderate,seller_quality,seller coaching required,58.00000000000001,High,33.80952380952382,Moderate,22.541941768081582,Low,25,3070.33,2885.43
S00780,2026-02,54.845278336856154,Moderate,seller_quality,seller coaching required,62.654320987654316,High,39.717813051146386,Moderate,42.83866341120989,Moderate,54,13511.71,12153.77
S00781,2026-02,28.492652057070945,Low,seller_quality,monitor only,44.0,Moderate,13.690476190476192,Low,39.61422484097021,Moderate,20,965.18,881.04
