seller_id,current_period,margin_fragility_score,margin_fragility_tier,main_risk_driver,recommended_action
S00716,2026-02,38.46938520468062,Moderate,negative_margin_share,reduce subsidy exposure
S00717,2026-02,63.73596775719763,High,negative_margin_share,reduce subsidy exposure
S00718,2026-02,34.313467811549216,Moderate,negative_margin_share,reduce subsidy exposure
S00719,2026-02,38.56977741063921,Moderate,negative_margin_share,reduce subsidy exposure
S00720,2026-02,21.85574106385363,Low,negative_margin_share,monitor only
S00721,2026-02,31.957463409548854,Moderate,negative_margin_share,reduce subsidy exposure
S00722,2026-02,29.623117612294266,Low,negative_margin_share,monitor only
S00723,2026-02,32.29686286965666,Moderate,negative_margin_share,reduce subsidy exposure
S00724,2026-02,22.552249032063212,Low,negative_margin_share,monitor only
S00725,2026-02,62.50842965410114,High,negative_margin_share,reduce subsidy exposure
S00726,2026-02,27.363046741700426,Low,refund_value_risk,monitor only
S00727,2026-02,36.4165647554079,Moderate,negative_margin_share,reduce subsidy exposure
S00728,2026-02,47.807094022845185,Moderate,dispute_value_risk,reduce subsidy exposure
S00729,2026-02,25.34453344756414,Low,negative_margin_share,monitor only
S00730,2026-02,41.9903343566272,Moderate,refund_value_risk,reduce subsidy exposure
S00731,2026-02,28.902849507991426,Low,refund_value_risk,monitor only
S00732,2026-02,39.41850401390748,Moderate,negative_margin_share,reduce subsidy exposure
S00733,2026-02,25.934458376211612,Low,refund_value_risk,monitor only
S00734,2026-02,20.35952506894127,Low,negative_margin_share,monitor only
S00735,2026-02,29.769359700143827,Low,negative_margin_share,monitor only
S00736,2026-02,61.76061094843001,High,negative_margin_share,reduce subsidy exposure
S00737,2026-02,29.335833524817993,Low,refund_value_risk,monitor only
S00738,2026-02,24.939073861346497,Low,negative_margin_share,monitor only
S00739,2026-02,40.05110848266514,Moderate,refund_value_risk,reduce subsidy exposure
S00740,2026-02,23.23170160076474,Low,negative_margin_share,monitor only
S00741,2026-02,36.749791985065784,Moderate,subsidy_dependency,reduce subsidy exposure
S00742,2026-02,39.181348883404056,Moderate,negative_margin_share,reduce subsidy exposure
S00743,2026-02,45.79049911991205,Moderate,negative_margin_share,reduce subsidy exposure
S00744,2026-02,47.094284020842366,Moderate,refund_value_risk,reduce subsidy exposure
S00745,2026-02,20.085813475711564,Low,negative_margin_share,monitor only
S00746,2026-02,31.793657973505663,Moderate,dispute_value_risk,reduce subsidy exposure
S00747,2026-02,46.9270613792264,Moderate,refund_value_risk,reduce subsidy exposure
S00748,2026-02,11.495526611488955,Low,dispute_value_risk,monitor only
S00749,2026-02,40.92728169979203,Moderate,negative_margin_share,reduce subsidy exposure
S00750,2026-02,40.80832556925665,Moderate,negative_margin_share,reduce subsidy exposure
S00751,2026-02,51.54809937925134,Moderate,negative_margin_share,reduce subsidy exposure
S00752,2026-02,34.95629413819297,Moderate,negative_margin_share,reduce subsidy exposure
S00753,2026-02,27.093875804889077,Low,negative_margin_share,monitor only
S00754,2026-02,35.87632389931492,Moderate,negative_margin_share,reduce subsidy exposure
S00755,2026-02,43.96658602049527,Moderate,negative_margin_share,reduce subsidy exposure
S00756,2026-02,59.66516266442097,High,negative_margin_share,reduce subsidy exposure
S00757,2026-02,44.745563244307405,Moderate,negative_margin_share,reduce subsidy exposure
S00758,2026-02,25.687165784550356,Low,negative_margin_share,monitor only
S00759,2026-02,40.50699074304337,Moderate,negative_margin_share,reduce subsidy exposure
S00760,2026-02,52.93260926006907,Moderate,negative_margin_share,reduce subsidy exposure
S00761,2026-02,31.86420187170232,Moderate,negative_margin_share,reduce subsidy exposure
S00762,2026-02,32.005132007895185,Moderate,negative_margin_share,reduce subsidy exposure
S00763,2026-02,39.5956790116289,Moderate,negative_margin_share,reduce subsidy exposure
S00764,2026-02,0.0,Low,negative_margin_share,monitor only
S00765,2026-02,32.15643818088945,Moderate,negative_margin_share,reduce subsidy exposure
S00766,2026-02,28.71921370981754,Low,negative_margin_share,monitor only
S00767,2026-02,35.991819969583325,Moderate,negative_margin_share,reduce subsidy exposure
S00768,2026-02,34.73717506326202,Moderate,refund_value_risk,reduce subsidy exposure
S00769,2026-02,56.07510377854935,High,negative_margin_share,reduce subsidy exposure
S00770,2026-02,43.955189167540446,Moderate,refund_value_risk,reduce subsidy exposure
S00771,2026-02,41.22847769333016,Moderate,negative_margin_share,reduce subsidy exposure
S00772,2026-02,47.49546368487628,Moderate,negative_margin_share,reduce subsidy exposure
S00773,2026-02,27.676117235685332,Low,negative_margin_share,monitor only
S00774,2026-02,24.421690978296624,Low,refund_value_risk,monitor only
S00775,2026-02,16.431087159108394,Low,refund_value_risk,monitor only
S00776,2026-02,49.24624014283604,Moderate,negative_margin_share,reduce subsidy exposure
S00777,2026-02,45.038043527639516,Moderate,refund_value_risk,reduce subsidy exposure
S00778,2026-02,23.3595431927082,Low,negative_margin_share,monitor only
S00779,2026-02,22.541941768081582,Low,negative_margin_share,monitor only
S00780,2026-02,42.83866341120989,Moderate,negative_margin_share,reduce subsidy exposure
S00781,2026-02,39.61422484097021,Moderate,negative_margin_share,reduce subsidy exposure
S00782,2026-02,48.003395507484456,Moderate,negative_margin_share,reduce subsidy exposure
S00783,2026-02,34.713565078675636,Moderate,negative_margin_share,reduce subsidy exposure
S00784,2026-02,56.67266811613262,High,negative_margin_share,reduce subsidy exposure
S00785,2026-02,52.66813217857469,Moderate,negative_margin_share,reduce subsidy exposure
S00786,2026-02,42.22611133975573,Moderate,negative_margin_share,reduce subsidy exposure
S00787,2026-02,30.90334571315717,Moderate,negative_margin_share,reduce subsidy exposure
S00788,2026-02,30.147733391511668,Moderate,negative_margin_share,reduce subsidy exposure
S00789,2026-02,33.00359004123211,Moderate,negative_margin_share,reduce subsidy exposure
S00790,2026-02,41.780351827745996,Moderate,negative_margin_share,reduce subsidy exposure
S00791,2026-02,48.446701178651246,Moderate,refund_value_risk,reduce subsidy exposure
S00792,2026-02,23.871698310359612,Low,negative_margin_share,monitor only
S00793,2026-02,42.81517200772289,Moderate,negative_margin_share,reduce subsidy exposure
S00794,2026-02,13.832055275210895,Low,negative_margin_share,monitor only
S00795,2026-02,37.69125723525363,Moderate,negative_margin_share,reduce subsidy exposure
S00796,2026-02,37.35229227872717,Moderate,negative_margin_share,reduce subsidy exposure
S00797,2026-02,41.25860362739857,Moderate,negative_margin_share,reduce subsidy exposure
S00798,2026-02,33.15097727687707,Moderate,negative_margin_share,reduce subsidy exposure
S00799,2026-02,38.81291553423279,Moderate,negative_margin_share,reduce subsidy exposure
S00800,2026-02,43.72851292118488,Moderate,negative_margin_share,reduce subsidy exposure
S00801,2026-02,32.846301296499405,Moderate,refund_value_risk,reduce subsidy exposure
S00802,2026-02,8.623133094458321,Low,negative_margin_share,monitor only
S00803,2026-02,42.6573511094926,Moderate,negative_margin_share,reduce subsidy exposure
S00804,2026-02,37.711348107954464,Moderate,refund_value_risk,reduce subsidy exposure
S00805,2026-02,29.774983802999625,Low,negative_margin_share,monitor only
S00806,2026-02,2.633203306719795,Low,subsidy_dependency,monitor only
S00807,2026-02,30.54152581630686,Moderate,negative_margin_share,reduce subsidy exposure
S00808,2026-02,44.5358988163821,Moderate,negative_margin_share,reduce subsidy exposure
S00809,2026-02,27.57098890245952,Low,negative_margin_share,monitor only
S00810,2026-02,42.753396040878904,Moderate,negative_margin_share,reduce subsidy exposure
S00811,2026-02,44.47869415646516,Moderate,refund_value_risk,reduce subsidy exposure
S00812,2026-02,56.17082133016604,High,negative_margin_share,reduce subsidy exposure
S00813,2026-02,50.25082945724493,Moderate,negative_margin_share,reduce subsidy exposure
S00814,2026-02,20.48133412531255,Low,dispute_value_risk,monitor only
S00815,2026-02,37.86069781557048,Moderate,negative_margin_share,reduce subsidy exposure
S00816,2026-02,46.430800738704036,Moderate,refund_value_risk,reduce subsidy exposure
S00817,2026-02,22.92663995823484,Low,refund_value_risk,monitor only
S00818,2026-02,38.267304149153105,Moderate,refund_value_risk,reduce subsidy exposure
S00819,2026-02,40.49848614119581,Moderate,negative_margin_share,reduce subsidy exposure
S00820,2026-02,37.29273434497102,Moderate,negative_margin_share,reduce subsidy exposure
S00821,2026-02,28.034596388999354,Low,negative_margin_share,monitor only
S00822,2026-02,23.55180898852933,Low,refund_value_risk,monitor only
S00823,2026-02,37.04180999697658,Moderate,negative_margin_share,reduce subsidy exposure
S00824,2026-02,34.61935675213753,Moderate,negative_margin_share,reduce subsidy exposure
S00825,2026-02,26.48104462819133,Low,negative_margin_share,monitor only
S00826,2026-02,51.42163656509588,Moderate,negative_margin_share,reduce subsidy exposure
S00827,2026-02,36.24175896786455,Moderate,negative_margin_share,reduce subsidy exposure
S00828,2026-02,40.70413221679005,Moderate,negative_margin_share,reduce subsidy exposure
S00829,2026-02,40.48592267500229,Moderate,negative_margin_share,reduce subsidy exposure
S00830,2026-02,35.39672704639388,Moderate,negative_margin_share,reduce subsidy exposure
S00831,2026-02,27.398437488228055,Low,negative_margin_share,monitor only
S00832,2026-02,32.33839174668375,Moderate,refund_value_risk,reduce subsidy exposure
S00833,2026-02,16.632185397150344,Low,negative_margin_share,monitor only
S00834,2026-02,32.06191939148525,Moderate,negative_margin_share,reduce subsidy exposure
S00835,2026-02,29.905487715062144,Low,negative_margin_share,monitor only
S00836,2026-02,41.658094712918455,Moderate,refund_value_risk,reduce subsidy exposure
S00837,2026-02,47.676818357982455,Moderate,negative_margin_share,reduce subsidy exposure
S00838,2026-02,50.980727258517646,Moderate,refund_value_risk,reduce subsidy exposure
S00839,2026-02,23.279048010312298,Low,negative_margin_share,monitor only
S00840,2026-02,34.30891156202988,Moderate,negative_margin_share,reduce subsidy exposure
S00841,2026-02,36.008962066207665,Moderate,negative_margin_share,reduce subsidy exposure
S00842,2026-02,42.00428433615246,Moderate,negative_margin_share,reduce subsidy exposure
S00843,2026-02,16.92112794497909,Low,refund_value_risk,monitor only
S00844,2026-02,36.16977002017346,Moderate,negative_margin_share,reduce subsidy exposure
S00845,2026-02,29.497407955865903,Low,negative_margin_share,monitor only
S00846,2026-02,19.1200533511198,Low,negative_margin_share,monitor only
S00847,2026-02,33.73877212561665,Moderate,negative_margin_share,reduce subsidy exposure
S00848,2026-02,27.1672901214028,Low,negative_margin_share,monitor only
S00849,2026-02,43.8300088998683,Moderate,negative_margin_share,reduce subsidy exposure
S00850,2026-02,38.48573375812183,Moderate,refund_value_risk,reduce subsidy exposure
S00851,2026-02,35.74910049305059,Moderate,negative_margin_share,reduce subsidy exposure
S00852,2026-02,55.0,High,negative_margin_share,reduce subsidy exposure
S00853,2026-02,29.317872209598093,Low,negative_margin_share,monitor only
S00854,2026-02,27.549828630620606,Low,negative_margin_share,monitor only
S00855,2026-02,34.566551614379364,Moderate,negative_margin_share,reduce subsidy exposure
S00856,2026-02,23.96069246668361,Low,refund_value_risk,monitor only
S00857,2026-02,50.41212557206036,Moderate,dispute_value_risk,reduce subsidy exposure
S00858,2026-02,36.79325412514684,Moderate,refund_value_risk,reduce subsidy exposure
S00859,2026-02,32.75824751514882,Moderate,negative_margin_share,reduce subsidy exposure
S00860,2026-02,25.51166247027122,Low,negative_margin_share,monitor only
S00861,2026-02,44.25760037584855,Moderate,negative_margin_share,reduce subsidy exposure
S00862,2026-02,18.370821076901287,Low,negative_margin_share,monitor only
S00863,2026-02,35.93774036463288,Moderate,negative_margin_share,reduce subsidy exposure
S00864,2026-02,42.18146786872417,Moderate,refund_value_risk,reduce subsidy exposure
S00865,2026-02,46.48433407562589,Moderate,refund_value_risk,reduce subsidy exposure
S00866,2026-02,54.21581425998425,Moderate,negative_margin_share,reduce subsidy exposure
S00867,2026-02,33.067832073613204,Moderate,negative_margin_share,reduce subsidy exposure
S00868,2026-02,36.50539960545675,Moderate,negative_margin_share,reduce subsidy exposure
S00869,2026-02,37.22217049015065,Moderate,negative_margin_share,reduce subsidy exposure
S00870,2026-02,39.338046684113124,Moderate,negative_margin_share,reduce subsidy exposure
S00871,2026-02,32.976813625062434,Moderate,negative_margin_share,reduce subsidy exposure
S00872,2026-02,38.85919773203492,Moderate,refund_value_risk,reduce subsidy exposure
S00873,2026-02,32.508737195560215,Moderate,refund_value_risk,reduce subsidy exposure
S00874,2026-02,40.60445650672655,Moderate,negative_margin_share,reduce subsidy exposure
S00875,2026-02,26.70486778870655,Low,negative_margin_share,monitor only
S00876,2026-02,35.15144643286083,Moderate,refund_value_risk,reduce subsidy exposure
S00877,2026-02,32.55643336110977,Moderate,refund_value_risk,reduce subsidy exposure
S00878,2026-02,39.305973023858925,Moderate,refund_value_risk,reduce subsidy exposure
S00879,2026-02,25.83952755769785,Low,negative_margin_share,monitor only
S00880,2026-02,34.244251604548346,Moderate,negative_margin_share,reduce subsidy exposure
S00881,2026-02,41.36534820848916,Moderate,negative_margin_share,reduce subsidy exposure
S00882,2026-02,28.230745723902245,Low,dispute_value_risk,monitor only
S00883,2026-02,47.37498003360142,Moderate,negative_margin_share,reduce subsidy exposure
S00884,2026-02,31.749806756940377,Moderate,negative_margin_share,reduce subsidy exposure
S00885,2026-02,42.44986716673204,Moderate,negative_margin_share,reduce subsidy exposure
S00886,2026-02,39.428553131916395,Moderate,negative_margin_share,reduce subsidy exposure
S00887,2026-02,38.49424112702815,Moderate,negative_margin_share,reduce subsidy exposure
S00888,2026-02,37.66110326409941,Moderate,negative_margin_share,reduce subsidy exposure
S00889,2026-02,29.94973537781591,Low,negative_margin_share,monitor only
S00890,2026-02,35.45956379243523,Moderate,negative_margin_share,reduce subsidy exposure
S00891,2026-02,45.69608961059205,Moderate,refund_value_risk,reduce subsidy exposure
S00892,2026-02,33.23509805925054,Moderate,negative_margin_share,reduce subsidy exposure
S00893,2026-02,55.535584460534025,High,negative_margin_share,reduce subsidy exposure
S00894,2026-02,32.7842099333077,Moderate,negative_margin_share,reduce subsidy exposure
S00895,2026-02,34.655071881349585,Moderate,refund_value_risk,reduce subsidy exposure
S00896,2026-02,40.85173200684175,Moderate,negative_margin_share,reduce subsidy exposure
S00897,2026-02,52.695308038021125,Moderate,refund_value_risk,reduce subsidy exposure
S00898,2026-02,26.674847330920493,Low,negative_margin_share,monitor only
S00899,2026-02,44.40888045581604,Moderate,negative_margin_share,reduce subsidy exposure
S00900,2026-02,28.949503104081238,Low,negative_margin_share,monitor only
S00901,2026-02,38.30573802646697,Moderate,negative_margin_share,reduce subsidy exposure
S00902,2026-02,35.795970070858274,Moderate,negative_margin_share,reduce subsidy exposure
S00903,2026-02,48.744227701038994,Moderate,refund_value_risk,reduce subsidy exposure
S00904,2026-02,56.00549906352038,High,negative_margin_share,reduce subsidy exposure
S00905,2026-02,53.15332880032413,Moderate,refund_value_risk,reduce subsidy exposure
S00906,2026-02,31.43707129002009,Moderate,negative_margin_share,reduce subsidy exposure
S00907,2026-02,52.58999703521303,Moderate,negative_margin_share,reduce subsidy exposure
S00908,2026-02,38.1190709863086,Moderate,refund_value_risk,reduce subsidy exposure
S00909,2026-02,21.14275178638602,Low,negative_margin_share,monitor only
S00910,2026-02,28.21122366941437,Low,negative_margin_share,monitor only
S00911,2026-02,47.67304228054549,Moderate,refund_value_risk,reduce subsidy exposure
S00912,2026-02,44.807857474616306,Moderate,negative_margin_share,reduce subsidy exposure
S00913,2026-02,10.476985868588052,Low,dispute_value_risk,monitor only
S00914,2026-02,22.63718432060159,Low,negative_margin_share,monitor only
S00915,2026-02,53.16557281306127,Moderate,negative_margin_share,reduce subsidy exposure
S00916,2026-02,49.40516087809469,Moderate,negative_margin_share,reduce subsidy exposure
S00917,2026-02,14.413029279421949,Low,negative_margin_share,monitor only
S00918,2026-02,47.51438943471923,Moderate,negative_margin_share,reduce subsidy exposure
S00919,2026-02,48.062432419191865,Moderate,negative_margin_share,reduce subsidy exposure
S00920,2026-02,29.362897684995612,Low,refund_value_risk,monitor only
S00921,2026-02,28.63470384443595,Low,negative_margin_share,monitor only
S00922,2026-02,41.36540659264194,Moderate,negative_margin_share,reduce subsidy exposure
S00923,2026-02,34.71109142055689,Moderate,negative_margin_share,reduce subsidy exposure
S00924,2026-02,37.705460555251854,Moderate,negative_margin_share,reduce subsidy exposure
S00925,2026-02,44.3139128236469,Moderate,negative_margin_share,reduce subsidy exposure
S00926,2026-02,42.55670612296355,Moderate,negative_margin_share,reduce subsidy exposure
S00927,2026-02,30.311788170111615,Moderate,negative_margin_share,reduce subsidy exposure
S00928,2026-02,30.041829304538112,Moderate,negative_margin_share,reduce subsidy exposure
S00929,2026-02,41.105669576462745,Moderate,negative_margin_share,reduce subsidy exposure
S00930,2026-02,41.802482598794136,Moderate,negative_margin_share,reduce subsidy exposure
S00931,2026-02,42.650642062205364,Moderate,negative_margin_share,reduce subsidy exposure
S00932,2026-02,40.20501247214055,Moderate,negative_margin_share,reduce subsidy exposure
S00933,2026-02,59.896824327979736,High,negative_margin_share,reduce subsidy exposure
S00934,2026-02,30.03479257756987,Moderate,negative_margin_share,reduce subsidy exposure
S00935,2026-02,54.27826683617356,Moderate,negative_margin_share,reduce subsidy exposure
S00936,2026-02,40.30410341205808,Moderate,negative_margin_share,reduce subsidy exposure
S00937,2026-02,47.60239506507389,Moderate,refund_value_risk,reduce subsidy exposure
S00938,2026-02,20.142810366354592,Low,negative_margin_share,monitor only
S00939,2026-02,52.817262790471425,Moderate,negative_margin_share,reduce subsidy exposure
S00940,2026-02,58.1392796163283,High,negative_margin_share,reduce subsidy exposure
S00941,2026-02,27.549742639758264,Low,negative_margin_share,monitor only
S00942,2026-02,34.938968407467684,Moderate,negative_margin_share,reduce subsidy exposure
S00943,2026-02,26.632777233539244,Low,refund_value_risk,monitor only
S00944,2026-02,28.347140149265957,Low,refund_value_risk,monitor only
S00945,2026-02,47.16718572259467,Moderate,negative_margin_share,reduce subsidy exposure
S00946,2026-02,41.0222751821227,Moderate,negative_margin_share,reduce subsidy exposure
S00947,2026-02,43.09790758992545,Moderate,negative_margin_share,reduce subsidy exposure
S00948,2026-02,44.41521778134496,Moderate,negative_margin_share,reduce subsidy exposure
S00949,2026-02,40.55601062130057,Moderate,negative_margin_share,reduce subsidy exposure
S00950,2026-02,44.64742464929119,Moderate,negative_margin_share,reduce subsidy exposure
S00951,2026-02,15.884434884089448,Low,negative_margin_share,monitor only
S00952,2026-02,28.86220626256645,Low,negative_margin_share,monitor only
S00953,2026-02,32.21887394884037,Moderate,refund_value_risk,reduce subsidy exposure
S00954,2026-02,54.048336620692346,Moderate,negative_margin_share,reduce subsidy exposure
S00955,2026-02,28.12752570454414,Low,negative_margin_share,monitor only
S00956,2026-02,42.944622269301604,Moderate,negative_margin_share,reduce subsidy exposure
S00957,2026-02,41.97843218247892,Moderate,negative_margin_share,reduce subsidy exposure
S00958,2026-02,38.019138244715535,Moderate,refund_value_risk,reduce subsidy exposure
S00959,2026-02,23.827430919612176,Low,negative_margin_share,monitor only
S00960,2026-02,8.473605348904051,Low,negative_margin_share,monitor only
S00961,2026-02,36.081535383972685,Moderate,negative_margin_share,reduce subsidy exposure
S00962,2026-02,27.177052000302808,Low,refund_value_risk,monitor only
S00963,2026-02,28.44677294172035,Low,negative_margin_share,monitor only
S00964,2026-02,40.41125812301403,Moderate,refund_value_risk,reduce subsidy exposure
S00965,2026-02,46.9735485388101,Moderate,refund_value_risk,reduce subsidy exposure
S00966,2026-02,27.01317108631967,Low,negative_margin_share,monitor only
S00967,2026-02,41.66666666666667,Moderate,subsidy_dependency,reduce subsidy exposure
S00968,2026-02,45.80678866055858,Moderate,negative_margin_share,reduce subsidy exposure
S00969,2026-02,41.41891562444435,Moderate,refund_value_risk,reduce subsidy exposure
S00970,2026-02,38.860035183222124,Moderate,negative_margin_share,reduce subsidy exposure
S00971,2026-02,36.777143924429424,Moderate,negative_margin_share,reduce subsidy exposure
S00972,2026-02,46.363740507330206,Moderate,negative_margin_share,reduce subsidy exposure
S00973,2026-02,27.733137056058386,Low,negative_margin_share,monitor only
S00974,2026-02,29.39181769008852,Low,negative_margin_share,monitor only
S00975,2026-02,54.17656799858469,Moderate,refund_value_risk,reduce subsidy exposure
S00976,2026-02,9.305156575506787,Low,negative_margin_share,monitor only
S00977,2026-02,21.273873800460414,Low,refund_value_risk,monitor only
S00978,2026-02,55.245832599125805,High,negative_margin_share,reduce subsidy exposure
S00979,2026-02,35.08359303373825,Moderate,negative_margin_share,reduce subsidy exposure
S00980,2026-02,31.59989082108161,Moderate,negative_margin_share,reduce subsidy exposure
S00981,2026-02,32.418478528035536,Moderate,negative_margin_share,reduce subsidy exposure
S00982,2026-02,23.32181202170257,Low,refund_value_risk,monitor only
S00983,2026-02,34.31889647015295,Moderate,negative_margin_share,reduce subsidy exposure
S00984,2026-02,62.57038407802922,High,negative_margin_share,reduce subsidy exposure
S00985,2026-02,42.981286216517624,Moderate,negative_margin_share,reduce subsidy exposure
S00986,2026-02,32.79109549785437,Moderate,negative_margin_share,reduce subsidy exposure
S00987,2026-02,51.76890846514436,Moderate,negative_margin_share,reduce subsidy exposure
S00988,2026-02,61.235506697270225,High,negative_margin_share,reduce subsidy exposure
S00989,2026-02,25.69297092262927,Low,negative_margin_share,monitor only
S00990,2026-02,44.456730530595294,Moderate,negative_margin_share,reduce subsidy exposure
S00991,2026-02,53.182921873701495,Moderate,negative_margin_share,reduce subsidy exposure
S00992,2026-02,30.854981945441843,Moderate,negative_margin_share,reduce subsidy exposure
S00993,2026-02,35.88678592162984,Moderate,negative_margin_share,reduce subsidy exposure
S00994,2026-02,20.975002255616523,Low,refund_value_risk,monitor only
S00995,2026-02,25.507487022885414,Low,negative_margin_share,monitor only
S00996,2026-02,30.55175056142662,Moderate,negative_margin_share,reduce subsidy exposure
S00997,2026-02,29.96573203791362,Low,negative_margin_share,monitor only
S00998,2026-02,13.821424063756513,Low,negative_margin_share,monitor only
S00999,2026-02,29.56442055585113,Low,negative_margin_share,monitor only
S01000,2026-02,48.26055913273176,Moderate,negative_margin_share,reduce subsidy exposure
S01001,2026-02,40.24284071404537,Moderate,negative_margin_share,reduce subsidy exposure
S01002,2026-02,30.732017720410703,Moderate,negative_margin_share,reduce subsidy exposure
S01003,2026-02,48.566064219291945,Moderate,negative_margin_share,reduce subsidy exposure
S01004,2026-02,57.0849107977859,High,negative_margin_share,reduce subsidy exposure
S01005,2026-02,25.49203276249707,Low,negative_margin_share,monitor only
S01006,2026-02,38.41434151109102,Moderate,negative_margin_share,reduce subsidy exposure
S01007,2026-02,37.89442114876766,Moderate,negative_margin_share,reduce subsidy exposure
S01008,2026-02,24.955269221291893,Low,refund_value_risk,monitor only
S01009,2026-02,44.47833837077103,Moderate,negative_margin_share,reduce subsidy exposure
S01010,2026-02,53.2373972092209,Moderate,negative_margin_share,reduce subsidy exposure
S01011,2026-02,58.35033652910805,High,negative_margin_share,reduce subsidy exposure
S01012,2026-02,45.438150375731205,Moderate,negative_margin_share,reduce subsidy exposure
S01013,2026-02,47.987067496975754,Moderate,refund_value_risk,reduce subsidy exposure
S01014,2026-02,31.607391702127646,Moderate,refund_value_risk,reduce subsidy exposure
S01015,2026-02,44.35529241300059,Moderate,refund_value_risk,reduce subsidy exposure
S01016,2026-02,30.16882385787108,Moderate,negative_margin_share,reduce subsidy exposure
S01017,2026-02,15.055832351192747,Low,negative_margin_share,monitor only
S01018,2026-02,40.58110777515073,Moderate,refund_value_risk,reduce subsidy exposure
S01019,2026-02,38.03145337757601,Moderate,negative_margin_share,reduce subsidy exposure
S01020,2026-02,34.04798681990429,Moderate,refund_value_risk,reduce subsidy exposure
S01021,2026-02,32.093653862668006,Moderate,negative_margin_share,reduce subsidy exposure
S01022,2026-02,37.28261803152404,Moderate,negative_margin_share,reduce subsidy exposure
S01023,2026-02,46.302318911135615,Moderate,negative_margin_share,reduce subsidy exposure
S01024,2026-02,29.219609110780667,Low,negative_margin_share,monitor only
S01025,2026-02,22.10191643948368,Low,negative_margin_share,monitor only
S01026,2026-02,17.319639606011943,Low,dispute_value_risk,monitor only
S01027,2026-02,42.88453079277714,Moderate,negative_margin_share,reduce subsidy exposure
S01028,2026-02,33.870350486614214,Moderate,negative_margin_share,reduce subsidy exposure
S01029,2026-02,37.32657666732726,Moderate,negative_margin_share,reduce subsidy exposure
S01030,2026-02,29.10537419951525,Low,negative_margin_share,monitor only
S01031,2026-02,24.82949084108639,Low,negative_margin_share,monitor only
S01032,2026-02,40.453885852220814,Moderate,refund_value_risk,reduce subsidy exposure
S01033,2026-02,19.352219915721435,Low,negative_margin_share,monitor only
S01034,2026-02,48.45506839746021,Moderate,refund_value_risk,reduce subsidy exposure
S01035,2026-02,17.892284737185985,Low,negative_margin_share,monitor only
S01036,2026-02,35.8995753366879,Moderate,negative_margin_share,reduce subsidy exposure
S01037,2026-02,41.18008782680601,Moderate,negative_margin_share,reduce subsidy exposure
S01038,2026-02,30.305782287327474,Moderate,negative_margin_share,reduce subsidy exposure
S01039,2026-02,41.16778370229043,Moderate,negative_margin_share,reduce subsidy exposure
S01040,2026-02,38.278313575004915,Moderate,refund_value_risk,reduce subsidy exposure
S01041,2026-02,36.979603633802085,Moderate,negative_margin_share,reduce subsidy exposure
S01042,2026-02,22.602006609223604,Low,negative_margin_share,monitor only
S01043,2026-02,35.24994688883847,Moderate,refund_value_risk,reduce subsidy exposure
S01044,2026-02,28.804011378498174,Low,negative_margin_share,monitor only
S01045,2026-02,64.5961218079081,High,negative_margin_share,reduce subsidy exposure
S01046,2026-02,46.101828371887876,Moderate,negative_margin_share,reduce subsidy exposure
S01047,2026-02,35.6137961076666,Moderate,negative_margin_share,reduce subsidy exposure
S01048,2026-02,27.193372221254183,Low,negative_margin_share,monitor only
S01049,2026-02,30.2853523951622,Moderate,refund_value_risk,reduce subsidy exposure
S01050,2026-02,25.45389299517691,Low,refund_value_risk,monitor only
S01051,2026-02,30.379737358787864,Moderate,refund_value_risk,reduce subsidy exposure
S01052,2026-02,53.77388962712461,Moderate,negative_margin_share,reduce subsidy exposure
S01053,2026-02,54.946622848691774,Moderate,negative_margin_share,reduce subsidy exposure
S01054,2026-02,48.912924387512376,Moderate,negative_margin_share,reduce subsidy exposure
S01055,2026-02,18.99925844200474,Low,negative_margin_share,monitor only
S01056,2026-02,48.1004360072566,Moderate,negative_margin_share,reduce subsidy exposure
S01057,2026-02,37.93001796678817,Moderate,negative_margin_share,reduce subsidy exposure
S01058,2026-02,29.645022260523646,Low,negative_margin_share,monitor only
S01059,2026-02,31.871721935677655,Moderate,negative_margin_share,reduce subsidy exposure
S01060,2026-02,40.91529788816097,Moderate,negative_margin_share,reduce subsidy exposure
S01061,2026-02,71.0690653721864,High,negative_margin_share,reduce subsidy exposure
S01062,2026-02,31.54356823673708,Moderate,negative_margin_share,reduce subsidy exposure
S01063,2026-02,42.52864241394403,Moderate,negative_margin_share,reduce subsidy exposure
S01064,2026-02,40.03566573391212,Moderate,negative_margin_share,reduce subsidy exposure
S01065,2026-02,29.24164368983699,Low,negative_margin_share,monitor only
S01066,2026-02,32.5599986779273,Moderate,negative_margin_share,reduce subsidy exposure
S01067,2026-02,48.133185689888485,Moderate,negative_margin_share,reduce subsidy exposure
S01068,2026-02,40.9150024853759,Moderate,negative_margin_share,reduce subsidy exposure
S01069,2026-02,37.99792676053362,Moderate,negative_margin_share,reduce subsidy exposure
S01070,2026-02,50.33224189831814,Moderate,refund_value_risk,reduce subsidy exposure
S01071,2026-02,42.62675681086886,Moderate,negative_margin_share,reduce subsidy exposure
S01072,2026-02,31.62840249109751,Moderate,refund_value_risk,reduce subsidy exposure
S01073,2026-02,48.73619955349125,Moderate,negative_margin_share,reduce subsidy exposure
S01074,2026-02,52.6866656324547,Moderate,negative_margin_share,reduce subsidy exposure
S01075,2026-02,22.881947157463138,Low,refund_value_risk,monitor only
S01076,2026-02,26.461342396667032,Low,negative_margin_share,monitor only
